word	word_with_punct	word_index_in_text	word_index_in_sent	sent_index_in_text	word_limit_char_indices	text_id	text_id_numeric	text_domain	text_domain_numeric	word_length	STTS_punctuation_before	STTS_punctuation_after	is_in_quote	is_in_parentheses	is_clause_beginning	is_sent_beginning	is_clause_end	is_sent_end	is_abbreviation	is_expert_technical_term	is_general_technical_term	contains_symbol	contains_hyphen	contains_abbreviation	STTS_PoS_tag	type	type_length_chars	PoS_tag	lemma	lemma_length_chars	syllables	type_length_syllables	annotated_type_frequency_normalized	type_frequency_normalized	lemma_frequency_normalized	familiarity_normalized	regularity_normalized	document_frequency_normalized	sentence_frequency_normalized	cumulative_syllable_corpus_frequency_normalized	cumulative_syllable_lexicon_frequency_normalized	cumulative_character_corpus_frequency_normalized	cumulative_character_lexicon_frequency_normalized	cumulative_character_bigram_corpus_frequency_normalized	cumulative_character_bigram_lexicon_frequency_normalized	cumulative_character_trigram_corpus_frequency_normalized	cumulative_character_trigram_lexicon_frequency_normalized	initial_letter_frequency_normalized	initial_bigram_frequency_normalized	initial_trigram_frequency_normalized	avg_cond_prob_in_bigrams	avg_cond_prob_in_trigrams	neighbors_coltheart_higher_freq_cum_freq_normalized	neighbors_coltheart_higher_freq_count_normalized	neighbors_coltheart_all_cum_freq_normalized	neighbors_coltheart_all_count_normalized	neighbors_levenshtein_higher_freq_cum_freq_normalized	neighbors_levenshtein_higher_freq_count_normalized	neighbors_levenshtein_all_cum_freq_normalized	neighbors_levenshtein_all_count_normalized	sent_surprisal_gpt2-base	text_surprisal_gpt2-base	sent_surprisal_gpt2-large	text_surprisal_gpt2-large	sent_surprisal_llama-7b	text_surprisal_llama-7b	sent_surprisal_llama-13b	text_surprisal_llama-13b	sent_surprisal_bert-base	text_surprisal_bert-base
in	in	75	12	4	447,448	p5	11	physics	1	2			0	0	0	0	0	0	0	0	0	0	0	0	APPR	in	2.0	appr	in	2.0	in	1.0	13129.4221199	13165.4578681	14298.1641135	0.0	0.0	8527.89894355	19687.5208529	18583.5486983	15158.092107	842500.587604	1735372.30627	309490.415689	350022.68855	273957.116004	252232.89583	37971.7622471	15391.66268	-0.00817507899599	0.0682365415668	0.281559937821	0.0	0.0	9683.14399346	42.380499833	0.0	0.0	17389.6438116	75.7711966712	2.927549123764038	5.822188377380371	3.592480421066284	4.582775592803955	0.2399339079856872	0.0075834016315639	0.8610414266586304	0.0004487222759053	0.0359877496957778	2.407998726994265e-05
das	das	76	13	4	449,451	p5	11	physics	1	3			0	0	0	0	0	0	0	0	0	0	0	0	ART	das	3.0	art	d	1.0	das	1.0	5535.50948977	7683.24989344	80100.3069113	7683.24989344	0.428085856899	6503.8703008	12246.2154424	9530.4416929	290.670296835	734069.119328	1662118.68252	216547.190476	169684.671958	215247.31204	124039.161294	110461.430317	19319.7963127	7903.50287175	0.0288325249482	0.178984875387	0.0	0.0	15300.9683536	34.6749544089	0.0	0.0	16474.0513142	50.942216971	1.5620853900909424	0.9753568172454834	1.323918700218201	0.1889087110757827	0.0006233894382603	0.0006332775810733	0.001326038967818	0.0010250320192426	0.0884784385561943	0.0008372138836421
Leitungsband	Leitungsband	77	14	4	452,463	p5	11	physics	1	12			0	0	0	0	0	0	0	1	0	0	0	0	NN	Leitungsband	12.0	nn	Leitungsband	12.0	lei-tungs-band	3.0																													10.147829055786133	4.350759029388428	6.731389045715332	6.371570587158203	0.2647347450256347	0.0689784064888954	0.098718836903572	0.0422047190368175	2.660400580614805	0.0209910857520299
angeregt	angeregt	78	15	4	464,471	p5	11	physics	1	8			0	0	0	0	0	0	0	0	0	0	0	0	VVPP	angeregt	8.0	vvpp	anregen	7.0	an-ge-regt	3.0	11.6494875693	11.6494875693	19.2196107196	93.8008564	56.5073331107	101.359017675	22.036173465	55895.9172486	113465.440629	3147008.5379	7199625.42488	499487.173207	986122.740777	175441.45447	204253.032988	41334.1231877	8435.34898599	1078.74254892	0.0398516471112	0.281079681484	22.350665975	0.428085856899	23.1926991116	1.7123434276	22.350665975	0.428085856899	24.7132638049	2.5685151414	0.4376265704631805	0.0021843877620995	0.1786465793848037	0.0005651307292282	4.0173187255859375	3.907785415649414	1.6636825799942017	2.191603422164917	0.207225049038243	0.0027760345492424
werden	werden.	79	16	4	472,477	p5	11	physics	1	6		$.	0	0	0	0	0	1	0	0	0	0	0	0	VAINF	werden	6.0	vainf	werden	6.0	wer-den	2.0	1917.62828009	2700.75179743	8998.09689884	2746.965519	21.8323787019	5182.42101813	4801.51149528	27766.5331837	27383.7960941	2636081.51067	5388986.20707	706673.440428	1134529.40522	412109.304698	481425.782755	34258.3961147	9994.2302745	3399.46762414	0.105793166509	0.538682739217	0.0	0.0	1484.61069583	16.6953484191	0.0	0.0	1872.33016737	25.685151414	0.4494248926639557	0.6722164750099182	0.564611554145813	0.6912737488746643	0.4303055703639984	0.8650210499763489	0.3930255472660064	0.77317875623703	27.982365887612104	26.723184395348653
Weil	Weil	80	1	5	479,482	p5	11	physics	1	4			0	0	0	1	0	0	0	0	0	0	0	0	KOUS	Weil	4.0	kous	weil	4.0	weil	1.0	48.4455181303	49.4755780837	603.917610671	144.674372992	6.42128785349	222.762915711	93.5140713382	636.397199522	49.6579594003	1322793.46831	2909809.58741	128007.692292	241310.713277	37821.4225444	76007.9281501	13240.8075713	4570.94826919	968.428032944	0.00170649636963	0.0140279446406	831.675311499	0.856171713799	980.903203492	18.8357777036	831.675311499	0.856171713799	1031.09001345	26.9694089847	7.816014766693115	6.198417663574219	7.6287431716918945	4.892861843109131	18.81406021118164	5.776637077331543	15.816596031188965	6.310517311096191	2.881631374359131	0.0945376455783844
der	der	81	2	5	483,485	p5	11	physics	1	3			0	0	0	0	0	0	0	0	0	0	0	0	ART	der	3.0	art	d	1.0	der	1.0	24738.5901996	26530.3631386	80100.3069113	26530.3631386	0.428085856899	9372.80956103	30912.3596552	38163.5169	19310.096833	1332151.97174	2710999.66609	487983.455471	535760.152056	398226.025843	178781.068331	110461.430317	53801.2331077	27238.2432288	0.129811235347	0.318759302208	0.0	0.0	25590.4497812	36.8153836934	0.0	0.0	33289.1996244	55.22307554	3.024648427963257	2.253011703491211	2.9841725826263428	2.384435176849365	10.9024658203125	6.571742057800293	5.204203605651856	7.580444812774658	0.002214957261458	0.0004030845593661
Wellenvektor	Wellenvektor	82	3	5	486,497	p5	11	physics	1	12			0	0	0	0	0	0	0	1	0	0	0	0	NN	Wellenvektor	12.0	nn	Wellenvektor	12.0	wel-len-vek-tor	4.0	0.00817507899599	0.00817507899599	0.00817507899599	21.1979798366	180.652231612	0.126068429944	0.0155184320176	7466.75745146	20106.3365269	3957840.98682	9136584.64542	434427.196781	928442.880504	159682.771619	203511.588284	13240.8075713	4570.94826919	879.744775996	1.027e-06	8.7153e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.875885009765625	15.443255424499512	22.008060455322266	15.292343139648438	21.63699150085449	4.302961349487305	22.57821655273437	6.369904518127441	0.0368617366366379	0.0136513094766996
des	des	83	4	5	498,500	p5	11	physics	1	3			0	0	0	0	0	0	0	0	0	0	0	0	ART	des	3.0	art	d	1.0	des	1.0	7101.07799289	7101.07799289	80100.3069113	7101.07799289	0.428085856899	7430.34719246	10967.4656073	9589.02430898	7300.14811771	1261615.62435	2602206.35451	326044.476501	328517.367443	261724.107647	165779.244685	110461.430317	53801.2331077	7725.99738151	0.121698304848	0.352013185599	44055.247282	1.2842575707	49782.1108458	35.9592119796	44055.247282	1.2842575707	54875.2749862	52.2264745417	7.136034965515137	7.333597183227539	8.004864692687988	8.000990867614746	2.815563917160034	2.6300806999206543	3.1243603229522705	1.3963543176651	7.497983460780233e-05	4.692502498626709
Photons	Photons	84	5	5	501,507	p5	11	physics	1	7			0	0	0	0	0	0	0	1	0	0	0	0	NN	Photons	7.0	nn	Photon	6.0	pho-tons	2.0	0.032700315984	0.032700315984	0.277952685864	2.20727132892	15.4110908484	0.252136859888	0.0620737280705	147.192297323	1541.53717069	1473155.62799	3750440.07226	132921.846727	365407.666162	82677.4106389	180443.325713	10343.3797233	496.832250902	50.0805339295	0.0061001505	0.25283530175	0.0572255529719	0.428085856899	0.0735757109639	1.2842575707	2.00289435402	1.2842575707	2.01924451201	2.1404292845	8.698310852050781	1.544393539428711	6.857405185699463	1.4975885152816772	6.770668983459473	0.6057308912277222	4.988374710083008	0.4402253627777099	0.0577476415783166	0.0033891598286572
sehr	sehr	85	6	5	508,511	p5	11	physics	1	4			0	0	0	0	0	0	0	0	0	0	0	0	ADV	sehr	4.0	adv	sehr	4.0	sehr	1.0	777.19658507	777.19658507	827.751273581	852.145709305	2.9966009983	1805.17384836	1411.99109242	837.912896773	43.6647574037	1592172.87526	3664758.688	232105.894545	237107.766334	180879.525193	108412.74326	48925.779496	10190.9226751	1157.73833725	0.0128400582399	0.150223270641	1245.84116359	0.428085856899	1405.32060465	14.9830049915	1245.84116359	0.428085856899	1410.56083028	18.4076918467	4.341010093688965	4.521120071411133	4.091775417327881	2.900963068008423	6.727143287658691	0.9985479712486268	7.124756813049316	1.2130964994430542	0.4624018371105194	0.0007900454220362
klein	klein	86	7	5	512,516	p5	11	physics	1	5			0	0	0	0	0	0	0	0	0	0	0	0	ADJD	klein	5.0	adjd	klein	5.0	klein	1.0	40.9571457699	40.9571457699	660.10492861	43.9246994455	5.13703028279	194.901792693	76.1955012066	160.534026244	971.326809305	1835336.95391	4066524.97025	402047.540095	587427.974555	276950.323078	297241.414738	11052.747678	1207.8515715	694.562886579	0.00710186417269	0.154499461276	0.0	0.0	6.89159159362	8.98980299489	611.373282715	0.856171713799	618.804429523	13.2706615639	7.107417106628418	0.1287005394697189	6.611530303955078	0.0586745329201221	10.799327850341797	0.0020617435220628	10.601338386535645	0.0005932478234171	0.0410270132124424	3.9789421558380127
ist	ist,	87	8	5	517,519	p5	11	physics	1	3		$,	0	0	0	0	0	0	0	0	0	0	0	0	VAFIN	ist	3.0	vafin	sein	4.0	ist	1.0	6193.1128442	6201.98280491	17044.4184006	6201.98280491	0.428085856899	5647.61352462	10628.2947571	6392.98535058	321.920564388	917956.027182	2251465.76597	202181.475685	311508.232091	153618.244592	108375.49979	37971.7622471	6331.86028492	6216.50992029	0.0707295422332	0.285080866351	0.0	0.0	174.505236248	21.8323787019	0.0	0.0	350.048707529	42.380499833	0.4651830196380615	0.2546224296092987	0.3240671455860138	0.1377416104078292	0.552327036857605	0.3739051222801208	0.4001970291137695	0.4266490936279297	28.895565155893564	29.60010689124465
wird	wird	88	9	5	521,524	p5	11	physics	1	4			0	0	1	0	0	0	0	0	0	0	0	0	VAFIN	wird	4.0	vafin	werden	6.0	wird	1.0	2344.60448097	2347.81728702	8998.09689884	2352.31358046	4.70894442589	4665.03618164	4186.0194446	2383.28895478	15.8391767053	988692.582261	1945833.01227	114090.380583	81194.6163923	94464.2477104	32816.2056182	34258.3961147	10849.3026621	4840.94660319	0.0454900900655	0.324052246465	0.0	0.0	89.680616586	11.5583181363	0.0	0.0	1784.98762338	16.2672625622	4.694481372833252	3.259244918823242	4.502220630645752	3.58292818069458	2.9132509231567383	0.0081633012741804	3.764561414718628	0.0284357257187366	1.090394377708435	0.0017072877380996
die	die	89	10	5	525,527	p5	11	physics	1	3			0	0	0	0	0	0	0	0	0	0	0	0	ART	die	3.0	art	d	1.0	die	1.0	20527.116504	24520.1275636	80100.3069113	24520.1275636	0.428085856899	9091.29875697	30440.211361	33694.5118659	1928.95487119	1361337.08551	2613060.47141	356516.797331	303924.26305	343523.065172	189343.230678	110461.430317	29991.8223867	29048.3692201	0.0938387928357	0.266249299869	0.0	0.0	15201.9436218	35.5311261227	0.0	0.0	15852.8515865	58.2196765383	2.511427164077759	4.92171573638916	0.7460532188415527	4.51491641998291	6.577627182006836	2.3578226566314697	4.893759727478027	3.1050949096679688	1.966846704483032	6.186770770000294e-05
Wahrscheinlichkeit	Wahrscheinlichkeit	90	11	5	528,545	p5	11	physics	1	18			0	0	0	0	0	0	0	0	0	0	0	0	NN	Wahrscheinlichkeit	18.0	nn	Wahrscheinlichkeit	18.0	wahr-schein-lich-keit	4.0	13.5379308174	13.5379308174	14.8050680617	17.2821169975	57.3635048245	79.6752477245	24.5346410199	9422.65327633	14043.7846214	5404331.77979	12293572.7189	857699.857975	1659723.54215	313450.096951	506564.26853	13240.8075713	2611.21833227	465.652499612	0.014601154023	0.131468845121	0.0	0.0	0.00817507899599	0.428085856899	0.0	0.0	0.024525236988	1.2842575707	0.1686833649873733	0.0828177109360694	0.0534502044320106	0.0848540663719177	5.437466144561768	5.799343585968018	4.318501949310303	2.898050308227539	0.0002445981990604	0.0004366147186374
für	für	91	12	5	546,548	p5	11	physics	1	3			0	0	0	0	0	0	0	0	0	0	0	0	APPR	für	3.0	appr	für	3.0	für	1.0	4142.64770551	4142.64770551	4410.71672087	4142.64770551	0.428085856899	6477.7741358	6745.41236353	4814.18956963	683.225027612	437137.938525	1106552.71021	139429.879964	98428.9249052	138396.590855	85892.8586717	12864.091756	5154.69795998	4240.65872759	0.0803926507172	0.306544376813	0.0	0.0	460.657526345	15.8391767053	0.0	0.0	478.724450926	24.4008938433	0.2964996695518493	9.087255477905272	0.2706169486045837	8.36226749420166	5.778995990753174	0.4106258451938629	5.602169513702393	0.4214755892753601	28.86920166015625	0.0336025469005107
einen	einen	92	13	5	549,553	p5	11	physics	1	5			0	0	0	0	0	0	0	0	0	0	0	0	ART	einen	5.0	art	eine	4.0	ei-nen	2.0	1964.53688337	2019.39166343	17543.4333976	7303.86082739	14.1268332777	4198.07871713	3586.62000791	27432.3768297	26896.634389	2859514.55384	5933406.53601	624326.327506	955059.118657	461556.498907	499462.324164	45007.5949345	21503.4825387	20569.6023896	0.0187226863739	0.182841381842	2431.18674262	0.428085856899	5300.88472258	16.2672625622	7033.4700896	0.856171713799	11104.7330053	35.1030402658	2.84723162651062	7.648189544677734	2.9156525135040283	9.359804153442385	1.109854817390442	0.1615447402000427	1.4240217208862305	0.1175363212823867	3.802276849746704	0.2169963866472244
solchen	solchen	93	14	5	554,560	p5	11	physics	1	7			0	0	0	0	0	0	0	0	0	0	0	0	PIDAT	solchen	7.0	adja	solch	5.0	sol-chen	2.0	168.210425422	177.857018637	669.825097537	554.924362248	36.8153836934	802.299488162	333.227290715	8507.02807863	16884.9904537	2148499.5088	5029082.86886	623641.689165	1092081.6959	434345.094463	560226.971121	48925.779496	8037.09183762	2087.46554623	0.00744805752388	0.0925685042962	0.0	0.0	167.973348131	6.42128785349	265.575616264	0.428085856899	433.728816132	8.98980299489	2.359067916870117	0.5526316165924072	1.962763428688049	0.614151120185852	2.6948416233062744	1.1430432796478271	4.619616508483887	1.4820213317871094	0.004424781538546	0.2530016601085663
Übergang	Übergang	94	15	5	561,568	p5	11	physics	1	8			0	0	0	0	0	0	0	0	0	0	0	0	NN	Übergang	8.0	nn	Übergang	8.0	ü-ber-gang	3.0	27.3619893996	27.3619893996	36.0357482143	62.2123511595	55.6511613969	140.062025668	51.024604474	17118.7135186	25828.1320902	2174970.79882	5047404.51545	333685.910865	768923.96339	72342.6147485	156835.246877	857.394110021	849.734061001	785.028310748	0.0082027800965	0.131869233508	0.0	0.0	0.498679818756	2.5685151414	0.0	0.0	3.61338491623	5.13703028279	6.718345642089844	5.185217380523682	5.584648132324219	4.965132236480713	3.794658899307251	0.6482932567596436	4.162794589996338	1.40324866771698	5.674201020156033e-05	8.409906387329102
viel	viel	95	16	5	569,572	p5	11	physics	1	4			0	0	0	0	0	0	0	0	0	0	0	0	ADV	viel	4.0	adv	viel	4.0	viel	1.0	233.889010075	408.475997114	864.383802562	585.7689353	4.70894442589	1188.57315751	740.120578217	1160.81216696	639.988356065	1341666.61101	2949205.90074	146955.457109	248568.480895	48926.9403572	59787.3269463	23102.1601118	1680.39566271	1611.59419788	0.0137360871997	0.146642989058	0.0	0.0	416.65107611	18.4076918467	0.0	0.0	642.84733685	24.4008938433	1.8182767629623413	1.8445792198181152	2.073286771774292	1.5064712762832642	2.935953617095948	2.612964630126953	2.923100709915161	2.9924118518829346	0.0001878561888588	0.2190823853015899
größer	größer,	96	17	5	573,578	p5	11	physics	1	6		$,	0	0	0	0	1	0	0	0	0	0	0	0	ADJD	größer	6.0	adjd	groß	4.0	grö-ßer	2.0	49.7944061646	49.7944061646	1357.34106602	104.935313993	5.99320199659	278.863367036	91.0000853514	1053.16272674	1219.61660631	1616990.40402	3736118.03183	312574.832118	465881.557205	220117.288349	155412.289489	23747.2147199	2182.14931116	379.217389387	0.0175357218962	0.183034529248	106.120700447	0.428085856899	107.502288797	3.8527727121	172.902920765	0.856171713799	193.177116675	7.27745956729	2.8712575435638428	3.3347225189208984	3.047615766525269	3.226995944976806	2.195700168609619	1.2838177680969238	3.2864437103271484	1.600604772567749	25.1299090385437	23.799604177474976
wenn	wenn	97	18	5	580,583	p5	11	physics	1	4			0	0	1	0	0	0	0	0	0	0	0	0	KOUS	wenn	4.0	kous	wenn	4.0	wenn	1.0	1585.0006659	1585.0006659	2088.08685224	1585.4666454	2.9966009983	2661.17848768	2817.54203555	2101.8782105	31.2502675537	1776805.08871	3658477.81231	442613.696362	690452.401134	254237.860807	255497.050488	34258.3961147	9994.2302745	2369.39949557	0.0172353479473	0.0924751899403	0.0	0.0	1407.19269774	17.9796059898	0.0	0.0	1425.87275324	23.5447221295	4.677695274353027	0.1589901894330978	3.920475959777832	0.0135613828897476	2.6628940105438232	7.558947086334228	1.858093500137329	9.12597370147705	0.0006593675934709	0.0084731606766581
der	der	98	19	5	584,586	p5	11	physics	1	3			0	0	0	0	0	0	0	0	0	0	0	0	ART	der	3.0	art	d	1.0	der	1.0	24738.5901996	26530.3631386	80100.3069113	26530.3631386	0.428085856899	9372.80956103	30912.3596552	38163.5169	19310.096833	1332151.97174	2710999.66609	487983.455471	535760.152056	398226.025843	178781.068331	110461.430317	53801.2331077	27238.2432288	0.129811235347	0.318759302208	0.0	0.0	25590.4497812	36.8153836934	0.0	0.0	33289.1996244	55.22307554	5.755494117736816	0.2072258293628692	5.706881523132324	0.1040351018309593	2.6105382442474365	0.1042709946632385	2.4084692001342773	0.0032516247592866	1.174064874649048	25.4876708984375
Wellenvektor	Wellenvektor	99	20	5	587,598	p5	11	physics	1	12			0	0	0	0	0	0	0	1	0	0	0	0	NN	Wellenvektor	12.0	nn	Wellenvektor	12.0	wel-len-vek-tor	4.0	0.00817507899599	0.00817507899599	0.00817507899599	21.1979798366	180.652231612	0.126068429944	0.0155184320176	7466.75745146	20106.3365269	3957840.98682	9136584.64542	434427.196781	928442.880504	159682.771619	203511.588284	13240.8075713	4570.94826919	879.744775996	1.027e-06	8.7153e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13791823387146	1.7244473695755005	3.93250036239624	2.506194829940796	1.6035012006759644	1.7471667528152466	1.303727388381958	1.3013813495635986	0.0448624925484182	0.01563880181493
des	des	100	21	5	599,601	p5	11	physics	1	3			0	0	0	0	0	0	0	0	0	0	0	0	ART	des	3.0	art	d	1.0	des	1.0	7101.07799289	7101.07799289	80100.3069113	7101.07799289	0.428085856899	7430.34719246	10967.4656073	9589.02430898	7300.14811771	1261615.62435	2602206.35451	326044.476501	328517.367443	261724.107647	165779.244685	110461.430317	53801.2331077	7725.99738151	0.121698304848	0.352013185599	44055.247282	1.2842575707	49782.1108458	35.9592119796	44055.247282	1.2842575707	54875.2749862	52.2264745417	1.501179337501526	6.313727378845215	1.487784504890442	4.098098278045654	0.1541575938463211	1.9635274410247805	0.0405679792165756	0.5698849558830261	3.4497101306915283	0.357740581035614
Elektrons	Elektrons	101	22	5	602,610	p5	11	physics	1	9			0	0	0	0	0	0	0	0	1	0	0	0	NN	Elektrons	9.0	nn	Elektron	8.0	e-lek-trons	3.0	0.277952685864	0.277952685864	5.39555213736	25.4163205985	26.1132372709	1.51282115933	0.465552960529	5366.849435	22694.1155318	2486671.46157	6092341.97211	185579.754162	517652.120309	90138.2575082	187999.897259	14903.9783425	524.202415381	220.048601335	0.000146537852941	0.252555916941	0.0	0.0	0.024525236988	1.2842575707	0.776632504619	0.428085856899	0.801157741607	1.7123434276	4.503866195678711	4.715309143066406	3.9867446422576895	1.6591739654541016	2.11900281906128	2.664013385772705	1.885986089706421	2.3093862533569336	0.0237879566848278	0.046869374855305
dabei	dabei	102	23	5	611,615	p5	11	physics	1	5			0	0	0	0	0	0	0	0	0	0	0	0	PAV	dabei	5.0	adv	dabei	5.0	da-bei	2.0	284.836102378	284.836102378	388.267201836	285.171280617	4.28085856899	1050.023953	536.425639553	11965.9530523	12861.4114847	1683428.61701	3488083.80209	280066.524215	281984.862884	157129.203943	43849.2624081	110461.430317	19319.7963127	290.983761783	0.00784920920386	0.162390960138	0.0	0.0	103.741752459	5.56511613969	0.0	0.0	103.823503249	8.13363128109	0.9678401947021484	3.2307205200195312	1.596405029296875	3.9947915077209473	2.010809421539306	3.241497039794922	1.762426257133484	2.598886251449585	24.00730323791504	3.099436753473128e-06
erhalten	erhalten	103	24	5	616,623	p5	11	physics	1	8			0	0	0	0	0	0	0	0	0	0	0	0	ADJD	erhalten	8.0	adjd	erhalten	8.0	er-hal-ten	3.0	0.237077290884	172.093587945	327.951469003	209.797052274	29.1098382692	1052.5453216	323.869676208	38832.3936884	74693.7045694	3257699.44268	7444404.06168	729294.243714	1354013.73299	422426.270741	541642.05173	45007.5949345	12349.7403108	715.123210253	0.0419547885298	0.316373192632	0.0	0.0	2.10099530197	5.56511613969	0.0	0.0	96.4414069157	13.6987474208	2.6148500442504883	3.3812386989593506	2.2457427978515625	2.9555158615112305	2.68603253364563	1.1706180572509766	4.604963779449463	0.5271384119987488	2.198115587234497	-0.0
bleibt	bleibt,	104	25	5	624,629	p5	11	physics	1	6		$,	0	0	0	0	1	0	0	0	0	0	0	0	VVFIN	bleibt	6.0	vvfin	bleiben	7.0	bleibt	1.0	180.92267326	180.92267326	662.541102151	209.004069612	12.842575707	789.314439878	339.186368609	197.714285518	20.1200352743	1742794.58552	4042057.29501	229815.768791	335765.289086	118093.226263	111679.038348	20337.830725	1228.46094565	427.622032122	0.0271026732421	0.223453639199	0.0	0.0	25.9068253383	4.28085856899	0.0	0.0	33.1417702498	8.13363128109	2.539740085601806	3.5662777423858643	2.9290964603424072	3.8974223136901855	1.97162663936615	1.8569103479385376	2.184016227722168	1.838079571723938	24.648153889924288	23.222332015633583
als	als	105	26	5	631,633	p5	11	physics	1	3			0	0	1	0	0	0	0	0	0	0	0	0	KOKOM	als	3.0	kokom	als	3.0	als	1.0	3463.41309205	4153.65136184	4541.08470562	4153.65136184	0.428085856899	5247.34625955	6981.83567532	4603.69763565	302.228614971	681961.550037	1925878.64622	141980.120382	218560.946583	127440.529836	138813.260388	41334.1231877	9001.42415599	4724.78690573	0.0390845361957	0.243678478051	0.0	0.0	3467.69683344	19.2638635605	0.0	0.0	4065.34415852	32.9626109813	0.338667094707489	3.117642879486084	1.753929615020752	3.2984914779663086	3.7859411239624015	3.52965784072876	4.159997463226318	2.1034836769104004	0.0446926280856132	0.0774776339530944
wenn	wenn	106	27	5	634,637	p5	11	physics	1	4			0	0	0	0	0	0	0	0	0	0	0	0	KOUS	wenn	4.0	kous	wenn	4.0	wenn	1.0	1585.0006659	1585.0006659	2088.08685224	1585.4666454	2.9966009983	2661.17848768	2817.54203555	2101.8782105	31.2502675537	1776805.08871	3658477.81231	442613.696362	690452.401134	254237.860807	255497.050488	34258.3961147	9994.2302745	2369.39949557	0.0172353479473	0.0924751899403	0.0	0.0	1407.19269774	17.9796059898	0.0	0.0	1425.87275324	23.5447221295	0.0010078833438456	1.1953632831573486	0.0005956306122243	1.2379493713378906	0.0042755859903991	0.1646312475204467	0.0020623384043574	0.106838546693325	0.0001244467566721	8.844937838148326e-05
wegen	wegen	107	28	5	638,642	p5	11	physics	1	5			0	0	0	0	0	0	0	0	0	0	0	0	APPR	wegen	5.0	appr	wegen	5.0	we-gen	2.0	216.974771633	221.610041423	242.873421892	221.699967292	3.8527727121	1093.3914929	394.10609952	21862.7036849	46450.3120746	2209301.01301	4650522.69283	502929.388319	847276.089693	398545.52428	497238.418137	34258.3961147	9994.2302745	371.974269397	0.035101293455	0.253070386921	942.128803814	0.428085856899	1140.03929123	17.5515201329	942.128803814	0.428085856899	1143.45647425	23.1166362726	4.5057477951049805	1.846891164779663	2.4924476146698	2.572166681289673	0.004442109260708	0.0019928612746298	0.0007346553611569	0.0001525762490928	4.541770613286644e-05	0.0034412471577525
der	der	108	29	5	643,645	p5	11	physics	1	3			0	0	0	0	0	0	0	0	0	0	0	0	ART	der	3.0	art	d	1.0	der	1.0	24738.5901996	26530.3631386	80100.3069113	26530.3631386	0.428085856899	9372.80956103	30912.3596552	38163.5169	19310.096833	1332151.97174	2710999.66609	487983.455471	535760.152056	398226.025843	178781.068331	110461.430317	53801.2331077	27238.2432288	0.129811235347	0.318759302208	0.0	0.0	25590.4497812	36.8153836934	0.0	0.0	33289.1996244	55.22307554	4.483534336090088	0.0158472154289484	3.974212646484375	0.0042841327376663	5.306865692138672	0.0034512262791395	5.89044189453125	0.000468978571007	0.0283320192247629	0.3108702003955841
Impulserhaltung	Impulserhaltung	109	30	5	646,660	p5	11	physics	1	15			0	0	0	0	0	0	0	1	0	0	0	0	NN	Impulserhaltung	15.0	nn	Impulserhaltung	15.0	im-puls-er-hal-tung	5.0																													17.439891815185547	16.68297004699707	8.770008087158203	8.407010078430176	6.507020473480225	8.305353164672852	6.814597129821777	6.610075950622559	4.195155881345272	7.903868954628706
beim	beim	110	31	5	661,664	p5	11	physics	1	4			0	0	0	0	0	0	0	0	0	0	0	0	APPRART	beim	4.0	apprart	beim	4.0	beim	1.0	373.936288356	373.936288356	432.617005389	374.811021808	4.28085856899	1217.06462268	671.389442811	432.960358707	10.2740605656	1325901.8132	2819070.79684	190549.131256	271290.850093	77868.8046482	52321.0815161	20337.830725	14068.4280436	3488.24080696	0.0336136047725	0.222405127372	0.0	0.0	88.5034052106	14.9830049915	2161.86694017	0.428085856899	2251.74375866	18.4076918467	6.506131649017334	1.8739972114562988	7.997047424316406	2.578174591064453	0.000230524194194	0.6554295420646667	0.0004593271005433	0.8539431095123291	0.009354923851788	0.0001510267611593
Übergang	Übergang	111	32	5	665,672	p5	11	physics	1	8			0	0	0	0	0	0	0	0	0	0	0	0	NN	Übergang	8.0	nn	Übergang	8.0	ü-ber-gang	3.0	27.3619893996	27.3619893996	36.0357482143	62.2123511595	55.6511613969	140.062025668	51.024604474	17118.7135186	25828.1320902	2174970.79882	5047404.51545	333685.910865	768923.96339	72342.6147485	156835.246877	857.394110021	849.734061001	785.028310748	0.0082027800965	0.131869233508	0.0	0.0	0.498679818756	2.5685151414	0.0	0.0	3.61338491623	5.13703028279	8.995914459228516	1.866514086723328	6.796086311340332	1.1340737342834473	1.3474658727645874	0.2997721433639526	1.2863818407058716	0.8688976764678955	4.505717277526856	0.000899268023204
zusätzlich	zusätzlich	112	33	5	673,682	p5	11	physics	1	10			0	0	0	0	0	0	0	0	0	0	0	0	ADJD	zusätzlich	10.0	adjd	zusätzlich	10.0	zu-sätz-lich	3.0	16.8570128897	16.8570128897	47.6198351517	41.7337782745	43.6647574037	154.433826681	31.6420828839	22742.6283126	21494.1908749	1741309.08374	4316238.58081	313669.025567	546506.391322	174291.858512	122280.156508	19838.2434724	15326.7362026	754.788693542	0.0337459428709	0.271519246928	0.0	0.0	3.11470509747	1.7123434276	0.0	0.0	17.5273693674	2.5685151414	0.1127141490578651	4.3167877197265625	0.0428374037146568	6.361774921417236	4.891202449798584	4.0580925941467285	4.96184778213501	4.784153938293457	4.206452369689941	0.0314415507018566
